Gene,Sample,IP2IN
LOC6898634,Hm_H3K9me2,1.39678
LOC6898634,Hm_H4K20me3,1.41237
LOC6898634,Tm_H4K16AC,0.749771
LOC6898634,Tm_H4K20me3,1.79734
LOC6898634,Hm_H4K16AC,1.75942
LOC4813748,Hm_H4K16AC,11.2696
LOC4813748,Hm_H4K20me3,1.10027
LOC4813748,Hm_H3K9me2,1.10158
LOC4813748,Tm_H3K9me2,1.58978
LOC4813748,Tm_H4K16AC,2.12302
LOC4813748,Tm_H4K20me3,3.25771
LOC4813208,Tm_H3K9me2,0.517465
LOC4813208,Tm_H4K20me3,0.703891
LOC4813208,Tm_H4K16AC,3.32197
LOC4813208,Hm_H4K20me3,0.897569
LOC4813208,Hm_H3K9me2,0.880169
LOC4813208,Hm_H4K16AC,2.15652
LOC4812909,Tm_H4K20me3,1.18948
LOC4812909,Hm_H4K16AC,2.31497
LOC4812909,Hm_H4K20me3,1.0774
LOC4812909,Tm_H3K9me2,0.867113
LOC4812909,Hm_H3K9me2,0.868235
LOC4812909,Tm_H4K16AC,3.98875
LOC4814083,Hm_H3K9me2,0.830862
LOC4814083,Tm_H4K16AC,2.56654
LOC4814083,Hm_H4K20me3,1.02219
LOC4814083,Tm_H3K9me2,0.963184
LOC4814083,Tm_H4K20me3,0.954926
LOC4814083,Hm_H4K16AC,6.47776
LOC4814173,Tm_H3K9me2,0.761201
LOC4814173,Hm_H3K9me2,0.957414
LOC4814173,Tm_H4K20me3,0.571861
LOC4814173,Hm_H4K16AC,1.33658
LOC4814173,Hm_H4K20me3,0.827104
LOC4814173,Tm_H4K16AC,1.93857
LOC4814093,Hm_H4K20me3,0.867676
LOC4814093,Hm_H3K9me2,0.958532
LOC4814093,Tm_H3K9me2,2.41317
LOC4814093,Tm_H4K20me3,2.48355
LOC4814093,Tm_H4K16AC,1.40013
LOC4814093,Hm_H4K16AC,6.58585
LOC6900952,Hm_H3K9me2,1.10063
LOC6900952,Hm_H4K20me3,1.06154
LOC6900952,Tm_H4K20me3,0.95992
LOC6900952,Hm_H4K16AC,2.9755
LOC6900952,Tm_H4K16AC,1.46401
LOC6900952,Tm_H3K9me2,0.983145
LOC4814155,Tm_H4K16AC,1.49125
LOC4814155,Hm_H4K20me3,1.34016
LOC4814155,Tm_H4K20me3,2.02738
LOC4814155,Hm_H3K9me2,1.29713
LOC4814155,Hm_H4K16AC,5.57622
LOC4814155,Tm_H3K9me2,1.10451
LOC4814125,Tm_H4K20me3,1.22994
LOC4814125,Tm_H3K9me2,1.24252
LOC4814125,Tm_H4K16AC,1.14784
LOC4814125,Hm_H4K20me3,0.939972
LOC4814125,Hm_H4K16AC,2.28551
LOC4814125,Hm_H3K9me2,1.01388
LOC6900963,Tm_H4K16AC,2.82313
LOC6900963,Tm_H4K20me3,1.43474
LOC6900963,Hm_H4K16AC,4.09367
LOC6900963,Tm_H3K9me2,0.795016
LOC6900963,Hm_H4K20me3,0.832549
LOC6900963,Hm_H3K9me2,0.766326
LOC4814154,Tm_H4K16AC,3.21804
LOC4814154,Tm_H3K9me2,0.835374
LOC4814154,Tm_H4K20me3,0.898183
LOC4814154,Hm_H3K9me2,1.05926
LOC4814154,Hm_H4K16AC,2.90742
LOC4814154,Hm_H4K20me3,1.17447
LOC4814098,Tm_H3K9me2,0.986542
LOC4814098,Tm_H4K16AC,3.93008
LOC4814098,Hm_H4K20me3,0.990212
LOC4814098,Hm_H3K9me2,1.00492
LOC4814098,Tm_H4K20me3,1.48789
LOC4814098,Hm_H4K16AC,11.9116
LOC4811898,Tm_H4K20me3,1.32473
LOC4811898,Tm_H3K9me2,0.849555
LOC4811898,Hm_H4K20me3,0.81166
LOC4811898,Tm_H4K16AC,2.34985
LOC4811898,Hm_H4K16AC,2.70454
LOC4811898,Hm_H3K9me2,0.898648
LOC6900177,Tm_H4K16AC,2.33587
LOC6900177,Hm_H3K9me2,1.47163
LOC6900177,Hm_H4K16AC,1.35478
LOC6900177,Tm_H3K9me2,0.808884
LOC6900177,Hm_H4K20me3,1.77411
LOC6900177,Tm_H4K20me3,1.2088
LOC4812236,Tm_H4K16AC,1.65532
LOC4812236,Hm_H3K9me2,0.986063
LOC4812236,Tm_H3K9me2,0.810424
LOC4812236,Hm_H4K20me3,0.959559
LOC4812236,Hm_H4K16AC,2.49003
LOC4812236,Tm_H4K20me3,1.2314
LOC4812258,Tm_H4K20me3,1.34689
LOC4812258,Tm_H4K16AC,2.02404
LOC4812258,Hm_H4K20me3,1.18765
LOC4812258,Hm_H3K9me2,1.14799
LOC4812258,Tm_H3K9me2,0.962653
LOC4812258,Hm_H4K16AC,3.04394
LOC4811969,Hm_H4K20me3,0.606549
LOC4811969,Tm_H4K16AC,2.99019
LOC4811969,Tm_H3K9me2,0.828462
LOC4811969,Hm_H3K9me2,0.763986
LOC4811969,Hm_H4K16AC,6.92738
LOC4811969,Tm_H4K20me3,0.955474
LOC4812379,Hm_H3K9me2,0.666996
LOC4812379,Tm_H4K20me3,0.849235
LOC4812379,Hm_H4K16AC,1.83259
LOC4812379,Tm_H4K16AC,2.12061
LOC4812379,Hm_H4K20me3,0.62873
LOC4812379,Tm_H3K9me2,0.597864
LOC4812017,Hm_H4K16AC,3.37706
LOC4812017,Tm_H4K20me3,0.947069
LOC4812017,Hm_H4K20me3,0.801369
LOC4812017,Tm_H4K16AC,3.18351
LOC4812017,Hm_H3K9me2,0.813676
LOC4812017,Tm_H3K9me2,0.727468
LOC4812166,Tm_H4K16AC,1.22439
LOC4812166,Tm_H3K9me2,1.22068
LOC4812166,Hm_H3K9me2,1.86784
LOC4812166,Hm_H4K16AC,1.81024
LOC4812166,Hm_H4K20me3,2.54379
LOC4812166,Tm_H4K20me3,1.6512
LOC4812165,Hm_H4K20me3,0.787813
LOC4812165,Tm_H4K16AC,1.81814
LOC4812165,Tm_H4K20me3,1.35861
LOC4812165,Hm_H4K16AC,3.45011
LOC4812165,Tm_H3K9me2,0.98693
LOC4812165,Hm_H3K9me2,0.773377
LOC4801920,Tm_H4K16AC,1.31693
LOC4801920,Hm_H4K16AC,1.21415
LOC4801920,Tm_H3K9me2,0.695969
LOC4801920,Hm_H3K9me2,0.831939
LOC4801920,Tm_H4K20me3,0.631377
LOC4801920,Hm_H4K20me3,0.573207
LOC4815647,Tm_H4K16AC,2.81917
LOC4815647,Hm_H3K9me2,0.850075
LOC4815647,Tm_H3K9me2,0.988066
LOC4815647,Hm_H4K20me3,0.758186
LOC4815647,Tm_H4K20me3,0.88819
LOC4815647,Hm_H4K16AC,6.50939
LOC6900167,Tm_H4K20me3,0.871034
LOC6900167,Hm_H4K16AC,3.33001
LOC6900167,Hm_H3K9me2,0.810323
LOC6900167,Tm_H4K16AC,2.61843
LOC6900167,Tm_H3K9me2,0.638087
LOC6900167,Hm_H4K20me3,0.647942
LOC4814031,Tm_H4K16AC,3.53289
LOC4814031,Tm_H3K9me2,0.623765
LOC4814031,Tm_H4K20me3,1.45353
LOC4814031,Hm_H3K9me2,0.822903
LOC4814031,Hm_H4K16AC,1.57744
LOC4814031,Hm_H4K20me3,0.961469
LOC4814014,Tm_H3K9me2,0.701258
LOC4814014,Hm_H3K9me2,0.923856
LOC4814014,Tm_H4K16AC,2.34086
LOC4814014,Hm_H4K20me3,1.2261
LOC4814014,Tm_H4K20me3,1.31324
LOC4814014,Hm_H4K16AC,3.0487
LOC4813995,Hm_H4K16AC,2.24604
LOC4813995,Tm_H4K16AC,2.27603
LOC4813995,Hm_H4K20me3,1.27259
LOC4813995,Hm_H3K9me2,1.32185
LOC4813995,Tm_H3K9me2,1.28197
LOC4813995,Tm_H4K20me3,1.75422
LOC6902806,Hm_H4K20me3,1.9195
LOC6902806,Tm_H4K20me3,1.10881
LOC6902806,Tm_H4K16AC,1.30803
LOC6902806,Hm_H3K9me2,1.21749
LOC6902806,Hm_H4K16AC,1.23651
LOC6902806,Tm_H3K9me2,0.901349
LOC4814040,Tm_H4K20me3,0.938436
LOC4814040,Tm_H4K16AC,2.99385
LOC4814040,Hm_H4K16AC,3.95468
LOC4814040,Hm_H4K20me3,1.2016
LOC4814040,Hm_H3K9me2,1.0418
LOC4814040,Tm_H3K9me2,0.700846
LOC4814019,Hm_H3K9me2,1.33551
LOC4814019,Tm_H4K16AC,3.32613
LOC4814019,Hm_H4K16AC,1.90022
LOC4814019,Tm_H3K9me2,0.760371
LOC4814019,Hm_H4K20me3,1.57824
LOC4814019,Tm_H4K20me3,0.794034
LOC4813043,Tm_H3K9me2,0.905772
LOC4813043,Tm_H4K16AC,1.50085
LOC4813043,Tm_H4K20me3,1.22868
LOC4813043,Hm_H4K16AC,2.22445
LOC4813043,Hm_H4K20me3,1.16452
LOC4813043,Hm_H3K9me2,1.39438
LOC4813473,Hm_H4K20me3,1.03132
LOC4813473,Tm_H4K20me3,1.31552
LOC4813473,Tm_H3K9me2,1.06125
LOC4813473,Tm_H4K16AC,1.24771
LOC4813473,Hm_H4K16AC,1.50211
LOC4813473,Hm_H3K9me2,0.923098
LOC4813610,Tm_H3K9me2,0.967961
LOC4813610,Tm_H4K16AC,1.17667
LOC4813610,Hm_H4K16AC,3.61018
LOC4813610,Hm_H3K9me2,1.15212
LOC4813610,Tm_H4K20me3,1.31159
LOC4813610,Hm_H4K20me3,1.48432
LOC4813436,Hm_H4K20me3,1.49483
LOC4813436,Tm_H3K9me2,1.88723
LOC4813436,Tm_H4K16AC,1.00831
LOC4813436,Tm_H4K20me3,2.40842
LOC4813436,Hm_H3K9me2,1.31079
LOC4813436,Hm_H4K16AC,5.2393
LOC4816274,Hm_H4K16AC,0.602525
LOC4816274,Hm_H4K20me3,0.990903
LOC4816274,Tm_H4K20me3,0.917327
LOC4816274,Tm_H4K16AC,0.848492
LOC4816274,Hm_H3K9me2,0.985153
LOC4816274,Tm_H3K9me2,0.917609
LOC6900435,Hm_H4K16AC,4.3425
LOC6900435,Hm_H4K20me3,0.963448
LOC6900435,Tm_H3K9me2,1.56321
LOC6900435,Tm_H4K16AC,1.48686
LOC6900435,Hm_H3K9me2,0.861123
LOC6900435,Tm_H4K20me3,2.19723
LOC6900434,Tm_H4K16AC,1.40862
LOC6900434,Hm_H3K9me2,1.30074
LOC6900434,Hm_H4K16AC,6.15155
LOC6900434,Tm_H4K20me3,1.88282
LOC6900434,Hm_H4K20me3,1.5849
LOC6900434,Tm_H3K9me2,1.83377
LOC4812980,Hm_H4K16AC,4.22133
LOC4812980,Hm_H3K9me2,1.28027
LOC4812980,Tm_H4K20me3,2.45083
LOC4812980,Tm_H4K16AC,1.47461
LOC4812980,Tm_H3K9me2,1.31348
LOC4812980,Hm_H4K20me3,1.41654
LOC6900431,Hm_H4K16AC,1.12846
LOC6900431,Hm_H3K9me2,0.984339
LOC6900431,Tm_H4K20me3,1.25861
LOC6900431,Hm_H4K20me3,1.14779
LOC6900431,Tm_H4K16AC,2.26067
LOC6900431,Tm_H3K9me2,0.803342
LOC4813479,Hm_H3K9me2,0.968191
LOC4813479,Hm_H4K16AC,1.65073
LOC4813479,Hm_H4K20me3,2.25961
LOC4813479,Tm_H3K9me2,1.51397
LOC4813479,Tm_H4K20me3,2.05627
LOC4813479,Tm_H4K16AC,2.3741
LOC4813346,Tm_H3K9me2,0.837367
LOC4813346,Tm_H4K16AC,2.70147
LOC4813346,Tm_H4K20me3,1.4201
LOC4813346,Hm_H4K16AC,2.20272
LOC4813346,Hm_H4K20me3,1.54869
LOC4813346,Hm_H3K9me2,1.28511
LOC4812810,Hm_H3K9me2,0.915571
LOC4812810,Tm_H4K20me3,1.72481
LOC4812810,Tm_H4K16AC,2.2198
LOC4812810,Hm_H4K20me3,0.794132
LOC4812810,Hm_H4K16AC,1.96039
LOC4812810,Tm_H3K9me2,1.67528
LOC4813871,Hm_H3K9me2,0.895559
LOC4813871,Tm_H4K20me3,2.16173
LOC4813871,Tm_H3K9me2,1.69523
LOC4813871,Hm_H4K16AC,1.68896
LOC4813871,Hm_H4K20me3,0.985334
LOC4813871,Tm_H4K16AC,1.51959
LOC4813449,Tm_H4K20me3,0.320552
LOC4813449,Hm_H3K9me2,0.573686
LOC4813449,Hm_H4K20me3,0.445785
LOC4813449,Tm_H4K16AC,1.60823
LOC4813449,Tm_H3K9me2,0.388027
LOC4813449,Hm_H4K16AC,0.968396
LOC4812946,Tm_H4K16AC,1.70941
LOC4812946,Hm_H4K16AC,1.73233
LOC4812946,Tm_H3K9me2,0.572661
LOC4812946,Tm_H4K20me3,0.997176
LOC4812946,Hm_H4K20me3,1.51839
LOC4812946,Hm_H3K9me2,1.08936
LOC4811940,Tm_H4K16AC,2.03268
LOC4811940,Tm_H4K20me3,1.22784
LOC4811940,Hm_H3K9me2,0.921869
LOC4811940,Hm_H4K16AC,1.70863
LOC4811940,Tm_H3K9me2,0.915218
LOC4811940,Hm_H4K20me3,0.941755
LOC4812286,Tm_H4K20me3,1.30555
LOC4812286,Hm_H3K9me2,0.926427
LOC4812286,Tm_H4K16AC,1.54809
LOC4812286,Hm_H4K16AC,1.84146
LOC4812286,Tm_H3K9me2,1.0984
LOC4812286,Hm_H4K20me3,0.922678
LOC4812287,Tm_H4K16AC,2.79744
LOC4812287,Tm_H4K20me3,0.893924
LOC4812287,Hm_H4K16AC,1.99564
LOC4812287,Tm_H3K9me2,1.0574
LOC4812287,Hm_H3K9me2,1.14339
LOC4812287,Hm_H4K20me3,1.05269
LOC4812588,Hm_H4K20me3,1.45799
LOC4812588,Hm_H3K9me2,1.24927
LOC4812588,Tm_H3K9me2,0.893418
LOC4812588,Tm_H4K16AC,2.28061
LOC4812588,Tm_H4K20me3,0.948986
LOC4812588,Hm_H4K16AC,1.44942
LOC4812604,Tm_H3K9me2,0.941692
LOC4812604,Hm_H3K9me2,0.948434
LOC4812604,Hm_H4K20me3,0.782726
LOC4812604,Tm_H4K20me3,0.860541
LOC4812604,Tm_H4K16AC,2.6429
LOC4812604,Hm_H4K16AC,2.50372
LOC4811960,Tm_H4K20me3,1.25496
LOC4811960,Tm_H4K16AC,2.32628
LOC4811960,Hm_H4K20me3,1.40907
LOC4811960,Hm_H3K9me2,1.08736
LOC4811960,Tm_H3K9me2,1.12822
LOC4811960,Hm_H4K16AC,2.63026
LOC6900083,Tm_H4K16AC,2.66974
LOC6900083,Tm_H3K9me2,0.639334
LOC6900083,Hm_H3K9me2,0.767613
LOC6900083,Hm_H4K20me3,0.812294
LOC6900083,Tm_H4K20me3,0.817978
LOC6900083,Hm_H4K16AC,2.3074
LOC4811950,Hm_H3K9me2,0.96111
LOC4811950,Tm_H4K16AC,2.80417
LOC4811950,Tm_H3K9me2,1.01283
LOC4811950,Hm_H4K20me3,0.852025
LOC4811950,Tm_H4K20me3,1.56421
LOC4811950,Hm_H4K16AC,3.51904
LOC4812536,Tm_H4K16AC,2.89821
LOC4812536,Tm_H4K20me3,0.705986
LOC4812536,Hm_H4K16AC,2.67399
LOC4812536,Hm_H3K9me2,0.971032
LOC4812536,Hm_H4K20me3,0.765411
LOC4812536,Tm_H3K9me2,0.701393
LOC4813332,Hm_H3K9me2,1.3589
LOC4813332,Hm_H4K20me3,1.25529
LOC4813332,Tm_H4K20me3,0.963146
LOC4813332,Tm_H3K9me2,0.822806
LOC4813332,Tm_H4K16AC,2.65026
LOC4813332,Hm_H4K16AC,6.77739
LOC4812904,Tm_H4K20me3,1.0048
LOC4812904,Hm_H4K20me3,0.722821
LOC4812904,Tm_H3K9me2,0.781088
LOC4812904,Tm_H4K16AC,2.33463
LOC4812904,Hm_H3K9me2,0.868147
LOC4812904,Hm_H4K16AC,5.51025
LOC4813191,Hm_H3K9me2,0.765473
LOC4813191,Hm_H4K16AC,2.62716
LOC4813191,Tm_H4K20me3,0.559142
LOC4813191,Hm_H4K20me3,0.652098
LOC4813191,Tm_H4K16AC,2.16513
LOC4813191,Tm_H3K9me2,0.9757
LOC4812836,Tm_H4K20me3,1.85979
LOC4812836,Tm_H4K16AC,2.20844
LOC4812836,Hm_H4K16AC,13.1452
LOC4812836,Tm_H3K9me2,1.05275
LOC4812836,Hm_H4K20me3,1.68848
LOC4812836,Hm_H3K9me2,1.33382
LOC117183170,Tm_H3K9me2,1.39707
LOC117183170,Tm_H4K20me3,1.88192
LOC117183170,Hm_H4K20me3,1.42296
LOC117183170,Hm_H3K9me2,1.12757
LOC117183170,Hm_H4K16AC,2.47806
LOC117183170,Tm_H4K16AC,1.56933
LOC4813564,Tm_H3K9me2,2.04827
LOC4813564,Tm_H4K16AC,1.72725
LOC4813564,Tm_H4K20me3,2.89361
LOC4813564,Hm_H3K9me2,1.67994
LOC4813564,Hm_H4K20me3,2.23399
LOC4813564,Hm_H4K16AC,6.1959
LOC4813596,Tm_H4K20me3,2.85245
LOC4813596,Tm_H4K16AC,1.84267
LOC4813596,Tm_H3K9me2,2.32363
LOC4813596,Hm_H4K20me3,1.766
LOC4813596,Hm_H3K9me2,1.79742
LOC4813596,Hm_H4K16AC,2.77293
LOC4813344,Tm_H4K20me3,2.99948
LOC4813344,Hm_H4K16AC,5.76743
LOC4813344,Tm_H3K9me2,1.81993
LOC4813344,Hm_H3K9me2,1.71289
LOC4813344,Tm_H4K16AC,1.6216
LOC4813344,Hm_H4K20me3,2.08349
LOC6897354,Hm_H4K20me3,0.956554
LOC6897354,Tm_H3K9me2,0.903692
LOC6897354,Hm_H3K9me2,1.02509
LOC6897354,Tm_H4K16AC,0.948194
LOC6897354,Tm_H4K20me3,1.04712
LOC6897354,Hm_H4K16AC,0.805093
LOC4813908,Tm_H3K9me2,1.39993
LOC4813908,Tm_H4K16AC,1.18718
LOC4813908,Hm_H4K16AC,2.18618
LOC4813908,Hm_H4K20me3,1.2859
LOC4813908,Tm_H4K20me3,1.78103
LOC4813908,Hm_H3K9me2,1.19648
LOC4813842,Tm_H4K20me3,2.03841
LOC4813842,Hm_H4K20me3,1.43415
LOC4813842,Tm_H4K16AC,1.29299
LOC4813842,Hm_H4K16AC,1.22378
LOC4813842,Tm_H3K9me2,1.43754
LOC4813842,Hm_H3K9me2,1.43775
LOC4812763,Hm_H4K20me3,1.80172
LOC4812763,Tm_H4K20me3,1.72809
LOC4812763,Tm_H4K16AC,1.08763
LOC4812763,Tm_H3K9me2,1.56696
LOC4812763,Hm_H3K9me2,1.60701
LOC4812763,Hm_H4K16AC,5.49989
LOC4813790,Hm_H4K20me3,1.06833
LOC4813790,Hm_H3K9me2,1.09034
LOC4813790,Tm_H4K20me3,1.66526
LOC4813790,Tm_H3K9me2,1.45378
LOC4813790,Hm_H4K16AC,4.8152
LOC4813790,Tm_H4K16AC,1.6913
LOC26532572,Hm_H3K9me2,1.42964
LOC26532572,Hm_H4K20me3,1.23148
LOC26532572,Tm_H4K20me3,1.02231
LOC26532572,Tm_H4K16AC,2.58824
LOC26532572,Hm_H4K16AC,1.24041
LOC26532572,Tm_H3K9me2,1.07661
LOC4812901,Tm_H4K20me3,2.72247
LOC4812901,Hm_H4K16AC,2.89751
LOC4812901,Hm_H3K9me2,1.14372
LOC4812901,Tm_H3K9me2,1.41648
LOC4812901,Tm_H4K16AC,1.73551
LOC4812901,Hm_H4K20me3,1.33592
LOC4813176,Hm_H4K20me3,1.29673
LOC4813176,Tm_H4K16AC,1.23196
LOC4813176,Hm_H4K16AC,3.39753
LOC4813176,Tm_H3K9me2,1.84369
LOC4813176,Hm_H3K9me2,1.7467
LOC4813176,Tm_H4K20me3,2.41172
LOC4813315,Tm_H3K9me2,1.90096
LOC4813315,Hm_H3K9me2,0.808176
LOC4813315,Hm_H4K16AC,4.6662
LOC4813315,Hm_H4K20me3,0.820329
LOC4813315,Tm_H4K20me3,2.9805
LOC4813315,Tm_H4K16AC,1.27014
LOC4812896,Tm_H4K16AC,3.12241
LOC4812896,Hm_H4K20me3,1.06965
LOC4812896,Tm_H4K20me3,1.26413
LOC4812896,Hm_H4K16AC,7.85285
LOC4812896,Tm_H3K9me2,0.949722
LOC4812896,Hm_H3K9me2,1.00679
LOC4813038,Hm_H4K20me3,1.61787
LOC4813038,Hm_H4K16AC,12.04
LOC4813038,Tm_H4K20me3,2.32641
LOC4813038,Hm_H3K9me2,1.41429
LOC4813038,Tm_H4K16AC,2.42898
LOC4813038,Tm_H3K9me2,1.19805
LOC4813714,Hm_H4K16AC,4.74243
LOC4813714,Tm_H3K9me2,0.981182
LOC4813714,Hm_H4K20me3,1.46212
LOC4813714,Tm_H4K16AC,1.43515
LOC4813714,Hm_H3K9me2,1.21848
LOC4813714,Tm_H4K20me3,1.30773
LOC4813198,Hm_H4K16AC,3.9627
LOC4813198,Tm_H4K20me3,1.87055
LOC4813198,Hm_H4K20me3,1.59982
LOC4813198,Hm_H3K9me2,1.74293
LOC4813198,Tm_H4K16AC,1.74324
LOC4813198,Tm_H3K9me2,1.4549
LOC4813616,Tm_H4K20me3,1.92501
LOC4813616,Hm_H3K9me2,1.27851
LOC4813616,Tm_H4K16AC,1.36632
LOC4813616,Tm_H3K9me2,1.19764
LOC4813616,Hm_H4K16AC,3.52934
LOC4813616,Hm_H4K20me3,1.10851
LOC6900400,Hm_H3K9me2,1.09439
LOC6900400,Tm_H4K20me3,1.19556
LOC6900400,Hm_H4K20me3,1.02665
LOC6900400,Tm_H4K16AC,1.6208
LOC6900400,Hm_H4K16AC,2.66718
LOC6900400,Tm_H3K9me2,1.17369
LOC4813575,Tm_H4K16AC,2.41298
LOC4813575,Tm_H3K9me2,0.958375
LOC4813575,Tm_H4K20me3,1.27179
LOC4813575,Hm_H3K9me2,1.0145
LOC4813575,Hm_H4K16AC,1.76333
LOC4813575,Hm_H4K20me3,0.573083
LOC4813090,Hm_H4K20me3,1.83668
LOC4813090,Tm_H4K20me3,1.90871
LOC4813090,Hm_H3K9me2,1.95566
LOC4813090,Tm_H3K9me2,1.21286
LOC4813090,Hm_H4K16AC,11.9372
LOC4813090,Tm_H4K16AC,2.01035
LOC4812875,Hm_H4K16AC,4.93329
LOC4812875,Tm_H3K9me2,0.984106
LOC4812875,Hm_H4K20me3,0.556419
LOC4812875,Tm_H4K20me3,1.03211
LOC4812875,Tm_H4K16AC,2.4542
LOC4812875,Hm_H3K9me2,0.837838
LOC4813405,Tm_H4K20me3,1.28067
LOC4813405,Hm_H4K16AC,6.9782
LOC4813405,Tm_H4K16AC,2.46423
LOC4813405,Tm_H3K9me2,1.01338
LOC4813405,Hm_H4K20me3,0.545036
LOC4813405,Hm_H3K9me2,0.756851
LOC4813433,Tm_H4K16AC,3.19696
LOC4813433,Tm_H3K9me2,0.976851
LOC4813433,Hm_H4K16AC,6.65395
LOC4813433,Tm_H4K20me3,1.56297
LOC4813433,Hm_H4K20me3,1.09003
LOC4813433,Hm_H3K9me2,1.19613
LOC6899991,Tm_H4K20me3,2.28644
LOC6899991,Tm_H3K9me2,1.88362
LOC6899991,Hm_H3K9me2,1.25683
LOC6899991,Hm_H4K20me3,1.26883
LOC6899991,Tm_H4K16AC,1.77546
LOC6899991,Hm_H4K16AC,3.77127
LOC4812316,Tm_H4K20me3,1.0698
LOC4812316,Hm_H4K20me3,1.10082
LOC4812316,Tm_H3K9me2,1.03522
LOC4812316,Hm_H3K9me2,1.0614
LOC4812316,Hm_H4K16AC,1.02512
LOC4812316,Tm_H4K16AC,1.43147
LOC4812344,Hm_H3K9me2,1.01734
LOC4812344,Tm_H3K9me2,1.1618
LOC4812344,Tm_H4K20me3,1.56055
LOC4812344,Hm_H4K20me3,0.787336
LOC4812344,Hm_H4K16AC,3.43464
LOC4812344,Tm_H4K16AC,1.31456
LOC4812617,Tm_H4K16AC,1.16884
LOC4812617,Tm_H3K9me2,0.863515
LOC4812617,Tm_H4K20me3,1.68029
LOC4812617,Hm_H4K16AC,3.34021
LOC4812617,Hm_H3K9me2,1.62602
LOC4812617,Hm_H4K20me3,1.26858
LOC6899986,Tm_H4K16AC,2.8388
LOC6899986,Hm_H4K16AC,4.78231
LOC6899986,Tm_H4K20me3,0.956623
LOC6899986,Hm_H4K20me3,1.05506
LOC6899986,Tm_H3K9me2,0.791274
LOC6899986,Hm_H3K9me2,1.41008
LOC4811947,Tm_H3K9me2,0.713002
LOC4811947,Tm_H4K20me3,1.51635
LOC4811947,Hm_H4K16AC,8.71974
LOC4811947,Tm_H4K16AC,2.7952
LOC4811947,Hm_H4K20me3,1.15421
LOC4811947,Hm_H3K9me2,0.809325
LOC4812062,Hm_H4K16AC,8.20731
LOC4812062,Hm_H4K20me3,1.08621
LOC4812062,Tm_H3K9me2,1.1004
LOC4812062,Tm_H4K20me3,1.35376
LOC4812062,Tm_H4K16AC,2.67714
LOC4812062,Hm_H3K9me2,0.846531
LOC4812140,Tm_H3K9me2,0.3112
LOC4812140,Hm_H3K9me2,0.628611
LOC4812140,Hm_H4K20me3,0.679113
LOC4812140,Tm_H4K16AC,1.20014
LOC4812140,Hm_H4K16AC,0.551686
LOC4812140,Tm_H4K20me3,0.517086
LOC6899984,Tm_H4K20me3,0.331323
LOC6899984,Tm_H4K16AC,2.90296
LOC6899984,Hm_H3K9me2,0.578176
LOC6899984,Hm_H4K20me3,0.551096
LOC6899984,Hm_H4K16AC,1.47138
LOC6899984,Tm_H3K9me2,0.348901
LOC13036322,Hm_H4K20me3,0.918316
LOC13036322,Hm_H3K9me2,1.15883
LOC13036322,Tm_H3K9me2,1.09016
LOC13036322,Hm_H4K16AC,5.84234
LOC13036322,Tm_H4K20me3,1.67366
LOC13036322,Tm_H4K16AC,1.09952
LOC4812320,Hm_H4K20me3,0.972992
LOC4812320,Tm_H3K9me2,0.848772
LOC4812320,Tm_H4K16AC,3.08032
LOC4812320,Hm_H3K9me2,1.22391
LOC4812320,Tm_H4K20me3,1.16897
LOC4812320,Hm_H4K16AC,12.3374
LOC4812451,Hm_H4K20me3,0.587668
LOC4812451,Tm_H3K9me2,0.564549
LOC4812451,Hm_H3K9me2,0.80456
LOC4812451,Tm_H4K16AC,2.98288
LOC4812451,Tm_H4K20me3,1.00629
LOC4812451,Hm_H4K16AC,10.4281
LOC4812454,Tm_H3K9me2,1.09316
LOC4812454,Tm_H4K20me3,1.60693
LOC4812454,Hm_H4K16AC,11.6437
LOC4812454,Tm_H4K16AC,2.75157
LOC4812454,Hm_H4K20me3,0.861755
LOC4812454,Hm_H3K9me2,0.805039
LOC4814115,Tm_H4K16AC,2.74421
LOC4814115,Hm_H3K9me2,0.657208
LOC4814115,Hm_H4K20me3,0.869965
LOC4814115,Tm_H4K20me3,0.859233
LOC4814115,Hm_H4K16AC,2.43118
LOC4814115,Tm_H3K9me2,0.871311
LOC4814168,Tm_H3K9me2,0.838937
LOC4814168,Hm_H4K16AC,6.50975
LOC4814168,Tm_H4K16AC,2.63349
LOC4814168,Hm_H3K9me2,0.959274
LOC4814168,Hm_H4K20me3,1.29069
LOC4814168,Tm_H4K20me3,1.11464
LOC6897017,Hm_H4K20me3,1.38782
LOC6897017,Hm_H4K16AC,0.797479
LOC6897017,Tm_H4K20me3,1.41087
LOC6897017,Tm_H4K16AC,1.21806
LOC6897017,Tm_H3K9me2,1.26655
LOC6897017,Hm_H3K9me2,1.37209
LOC26533985,Hm_H4K16AC,0.0744956
LOC26533985,Hm_H4K20me3,0.87866
LOC26533985,Hm_H3K9me2,0.997797
LOC26533985,Tm_H4K16AC,3.09082
LOC117183342,Tm_H3K9me2,0.555482
LOC117183342,Hm_H4K16AC,0.482353
LOC117183342,Tm_H4K20me3,0.778306
LOC117183342,Hm_H4K20me3,1.12643
LOC117183342,Tm_H4K16AC,1.44601
LOC117183342,Hm_H3K9me2,1.59434
LOC4814116,Hm_H3K9me2,1.11637
LOC4814116,Hm_H4K20me3,1.15592
LOC4814116,Tm_H4K20me3,1.25296
LOC4814116,Tm_H3K9me2,1.01708
LOC4814116,Tm_H4K16AC,2.93886
