Gene,M_carcass_FPKM,M_testis_FPKM,Testis2carcass
LOC4813032,73.8121563,0.778113636,0.010541822
LOC4804132,38.65838178,9.163283891,0.237032287
LOC4804133,6.149918695,156.0465955,25.37376165
LOC4804908,37.89328913,118.7726485,3.134397913
LOC6898392,5.568477037,1.158253859,0.208002052
LOC4803500,19.45806861,0.392860311,0.020190148
LOC4800343,34.56328909,0.228688545,0.006616544
LOC4800711,14.55111833,1.327511488,0.091230953
LOC4800330,0.175663747,505.8995519,2879.915073
LOC4800306,0.205823884,102.9658079,500.2592842
LOC117183366,0.043345042,2.355270929,54.33649315
LOC6896699,0.031796251,5.471959309,172.0891009
LOC4800236,0.031476554,16.86335429,535.7263594
LOC4800379,1.852716127,4.249953544,2.293903631
LOC4800295,0.452401595,1.1219427,2.479967427
LOC6896701,8.368756024,0.392978179,0.046957891
LOC6896696,1.806212259,3.302462512,1.828390693
LOC6896704,18.81033146,19.3329892,1.027785673
LOC117184456,0.231730255,9.2091224,39.74053213
LOC6896702,0.580709404,17.79072471,30.63614083
LOC6896697,0.068002467,68.30245492,1004.396671
LOC6896695,0.474672854,11.99569763,25.27145432
LOC4800287,4.140549234,0.332601745,0.080328151
LOC4800288,101.4815611,6.073023218,0.059843622
Trnal-uag,0,0,1
Trnal-uag-2,0,0,1
LOC4800418,4.885753379,511.3798823,104.6675382
LOC6896744,2.148089721,0.09863097,0.04591611
LOC4800417,5.99160888,66.94283889,11.17276345
LOC4800412,39.11052025,0,2.56E-08
LOC4800285,1.921208666,1.478433654,0.769533217
LOC4800304,19.41377285,3.31922193,0.170972576
LOC4800274,5.250251574,9.257692997,1.763285455
LOC6897141,4.163581594,2.435736153,0.585009928
LOC4800667,0.171761972,137.2625889,799.1395856
LOC6897117,7.09870989,6.430864084,0.905920129
LOC4801151,0.268432077,0.156263762,0.58213676
LOC4801252,0.505598161,32.49780386,64.27582826
Trnaq-uug,0,0,1
Trnaq-uug-2,0,0,1
Trnaq-uug-3,0,0,1
Trnaq-uug-4,0,0.379459384,379460.384
LOC4800748,31.73385664,7.228582791,0.227787742
LOC4801126,133.8686753,59.16340549,0.441951083
LOC6897054,6.396206585,2.830004425,0.442450528
LOC6897056,25.65510128,0.015488198,0.000603747
LOC6897143,0.056184423,1.606220727,28.58787301
LOC6897144,0,0,1
LOC6897145,0,0,1
LOC6897146,0,0.027588353,27589.353
LOC4801319,0,0,1
LOC6897147,0,0,1
LOC6897148,0,0,1
LOC4802188,181.3713811,0.308914973,0.001703223
LOC4802344,38.19599684,0.273247584,0.007153854
LOC4802228,47.85243987,0.019349204,0.000404372
LOC6897698,50.06699801,0.223522682,0.004464491
LOC4802664,41.54099843,2.379131878,0.057271922
LOC26533301,0.416460835,257.2591531,617.7256419
LOC4802358,6.849929774,0.110420631,0.016120109
LOC4802362,23.17792258,6.889514242,0.297244713
LOC4802347,0.258923935,128.194833,495.1042438
LOC4803038,21.09184415,5.241292449,0.248498574
LOC4802359,16.42599877,1.559718352,0.094954303
LOC4802115,9.269477695,1.342283629,0.144806917
LOC4800368,0.014919955,2.278369038,152.6959908
LOC4811817,1.086161933,24.58971956,22.63907175
LOC117184592,0.198676068,7.411619103,37.3048594
LOC4802122,29.01105481,167.606939,5.777347129
LOC4802124,14.52792719,175.1303082,12.05473395
LOC4802126,0.1510779,201.379332,1332.941486
LOC4802832,25.9558002,10.68856829,0.411798858
LOC4800423,8.371820441,1.040230114,0.124253858
LOC4800301,1.641345736,3.284034294,2.000817513
LOC117183311,0.069547642,0.10290876,1.479680358
LOC4801288,6.485323081,0.260861453,0.040223503
LOC4801445,3.418996803,0.570599821,0.166891251
LOC4800449,0.84683797,7.014069435,8.282649579
LOC4800447,18.81723066,56.07167972,2.979804986
LOC13036270,0,34.72158546,34721586.46
LOC13036443,0.050702772,209.3351556,4128.59138
Trnal-uaa,0,0.975752701,975753.701
Trnal-uaa-2,0,0,1
LOC4801776,7.456676364,1.571356066,0.210731535
LOC6896966,0.03612952,138.7643692,3840.641352
LOC4801746,13.14354421,0.225849833,0.017183403
Trnal-caa,0,0,1
Trnal-caa-4,0,0,1
LOC6896811,68.07998174,1.178762281,0.017314389
LOC4802968,1.318078762,0.173518456,0.131645642
LOC4800570,35.58696705,7.175578058,0.201635021
LOC6896968,11.73550886,4.811588786,0.41000262
LOC4802898,6.626776359,36.35691058,5.486363825
LOC4800703,2.683758215,3.578656672,1.333449607
LOC4801397,32.3982117,0.31162943,0.009618754
LOC4800705,18.73602194,4.856035065,0.259181795
LOC4800702,2.159318934,11.16415773,5.170219823
LOC6896880,1.751596848,376.8174821,215.1278523
LOC6897224,1.697464406,6.786739825,3.998161494
Trnas-gcu,0,0,1
Trnas-gcu-2,0,0,1
Trnas-gcu-4,0,15.32648163,15326482.63
Trnas-gcu-5,0,0,1
Trnas-gcu-3,0,0.999551548,999552.548
LOC4802695,1.765056354,0.187213163,0.106066901
LOC4802305,10.60666731,1.09631781,0.10336128
LOC6903902,1.442396516,3.552562508,2.462957312
LOC4801753,0,0,1
LOC4803303,8.715448898,0.028195125,0.003235189
LOC4801539,1.406415044,0.03616417,0.025714418
LOC4800897,10.67593367,6.740562889,0.631379275
LOC4800958,87.04017427,0.057145871,0.000656557
LOC4800893,151.1605216,1.646684409,0.010893621
LOC4800894,224.2028079,1.204540722,0.005372554
LOC4800278,10.24776255,2.430378118,0.237161904
LOC4800724,0.523550453,270.0971617,515.894209
LOC4803300,25.67555458,11.79055571,0.459213304
LOC4802574,35.83996843,9.639165472,0.268950187
Trnaa-agc,0,0,1
Trnaa-agc-10,0,0,1
Trnaa-agc-11,0,0,1
Trnaa-agc-12,0,0,1
Trnaa-agc-2,0,0.33861869,338619.69
Trnaa-agc-3,0,0,1
Trnaa-agc-4,0,0,1
Trnaa-agc-5,0,0,1
Trnaa-agc-6,0,0,1
Trnaa-agc-7,0,0,1
Trnaa-agc-8,0,0,1
Trnaa-agc-9,0,0,1
LOC6897992,9.656698491,0.583023555,0.060375137
LOC4802072,35.28987216,8.102041152,0.229585471
LOC4803261,23.54805945,0.247327768,0.010503148
LOC4801554,3.83835961,4.44865892,1.158999993
LOC4801433,11.98987566,6.255470718,0.521729447
LOC6903539,1.036555478,6950.796237,6705.660893
Trnap-ugg,0,0,1
Trnap-ugg-2,0,0,1
Trnap-ugg-3,0,0,1
Trnap-ugg-4,0,1.752746292,1752747.292
Trnap-ugg-5,0,0,1
Trnap-ugg-6,0,0,1
LOC4801429,16.94747512,285.4910636,16.84563899
LOC6898364,0.02328436,49.30672677,2117.499047
LOC4800954,149.7670367,0.138832218,0.000926994
LOC4800957,62.01583782,0.041870515,0.000675175
LOC4803258,0.271885679,179.5353162,660.3314222
LOC4803253,0.321970155,306.3337838,951.4323883
LOC4802919,8.94439399,4.869436623,0.544412185
LOC4802387,4.725526211,6.420478878,1.35868012
LOC6897581,4.884040494,4.367127305,0.894162818
LOC4802643,5.41501733,0,1.85E-07
LOC4817241,21.08823514,10.12696013,0.4802185
LOC6902923,1.375739144,14.85064806,10.79466142
LOC4800766,0.650132184,0,1.54E-06
LOC4800763,32.5056438,0.026448282,0.000813683
LOC4800762,37.71620332,0.234924627,0.006228772
LOC4800761,6.106834705,0.083538227,0.013679626
LOC117183962,0,0,1
LOC4803225,0.145044374,0,6.89E-06
LOC4802084,5.586024177,0.225838517,0.040429377
LOC4803233,5.927932101,3.706911402,0.625329662
LOC4802554,0.039052062,6.940576702,177.7217294
LOC6902186,0.050339611,329.8541919,6552.447199
LOC4802282,0.136327024,707.8992198,5192.61703
LOC4802871,1.590716738,349.6772282,219.8235556
LOC4802356,82.20817697,1.11501722,0.013563349
LOC4803315,0.069422884,8.600762243,123.8876698
LOC4803306,0.088653825,129.9251669,1465.517169
LOC6898004,0.026273744,35.50947802,1351.468119
LOC4800690,21.67162901,17.62839513,0.813431944
LOC6897326,22.94202597,1.898116703,0.082735397
LOC4801947,3.005342055,48.63828406,16.1839378
LOC4801581,12.86293654,2.549536993,0.198208068
LOC4802189,1.433481188,5.019101796,3.501336003
LOC4802191,6.592097259,4.212780882,0.639065396
LOC6897279,29.60664125,0.276013452,0.009322721
Trnat-cgu,0,0,1
Trnat-cgu-2,0,1.825021606,1825022.606
Trnat-cgu-3,0,2.511665059,2511666.059
LOC4801998,0.036932267,0,2.71E-05
LOC6897183,5.776295772,3.962749984,0.686036598
LOC4803087,16.18788399,6.166564714,0.380937085
LOC4801423,22.95524878,444.0885685,19.34583913
Trnat-ugu,0,0,1
Trnat-ugu-2,0,0,1
Trnat-ugu-3,0,0,1
LOC4800422,31.39666875,4.887966594,0.155684269
LOC4815315,37.09436998,2.184689189,0.058895464
LOC6901614,0.505060596,0.16854752,0.333718741
LOC6900056,9.564100942,0.263879624,0.027590737
LOC4802386,14.71024565,711.7787502,48.38659529
LOC4802598,1.267725908,0.521003558,0.410975388
LOC6899286,45.09176046,172.3085273,3.821286255
LOC4800587,2.650931355,11.84149575,4.466917734
LOC4802795,4.24209219,3.726854876,0.878541727
LOC4800382,0,23.70677438,23706775.38
LOC4803232,31.51914444,30.97651606,0.982784166
LOC4802817,54.45049067,5.318291344,0.097672072
LOC4802658,30.76653822,0.224926131,0.007310771
Trnad-guc,0,0,1
Trnad-guc-10,0,0.379459384,379460.384
Trnad-guc-11,0,0,1
Trnad-guc-12,0,0,1
Trnad-guc-13,0.832001897,0,1.20E-06
Trnad-guc-14,0,0,1
Trnad-guc-2,0.835003024,0,1.20E-06
Trnad-guc-3,0,0,1
Trnad-guc-4,0,0,1
Trnad-guc-5,0,0,1
Trnad-guc-6,0,0,1
Trnad-guc-7,0.416000949,0.343321727,0.825291151
Trnad-guc-8,0,0,1
Trnad-guc-9,0,0,1
LOC4803224,0,0,1
LOC117183968,0.030658688,0.156015049,5.088637783
LOC4803251,0.251866396,434.221667,1724.009039
LOC4800780,0.096775665,398.5155395,4117.888756
LOC4800772,10.95526219,6.069945045,0.554066657
LOC6896819,8.915981218,4.097890599,0.459611908
LOC6897109,182.9684013,7.124921387,0.038940726
LOC4800975,12.09799927,5.474504229,0.452513234
Trnat-ugu-4,0.416000949,0,2.40E-06
Trnat-ugu-5,0,0,1
Trnat-ugu-6,0,0,1
Trnat-ugu-7,0,0,1
Trnat-ugu-8,0,0,1
LOC4803047,0,0.087536148,87537.148
LOC4803004,10.07965714,24.50314235,2.430949842
LOC4803312,19.8395829,0,5.04E-08
LOC4802645,34.26807211,8.315689027,0.242665819
LOC4802644,1.416312101,47.22844444,33.34604855
LOC4800588,1.554169038,46.29254623,29.78602475
LOC6898000,0.102071677,210.3002289,2060.298957
LOC4802646,17.11148224,18.98621342,1.109559829
LOC6897346,27.68694237,0.059411304,0.00214586
LOC6897345,13.20279957,0.059636102,0.004517004
LOC4800979,0.079848717,60.66347387,759.7205985
LOC26533957,3.741321403,9.889037793,2.643193429
LOC4801301,16.67527953,0.41335059,0.024788284
Trnat-agu,0,0.703246486,703247.486
Trnat-agu-2,0,0,1
Trnat-agu-3,0,0,1
Trnat-agu-4,0,0,1
Trnat-agu-5,0,0,1
Trnat-agu-6,0,0,1
Trnat-agu-7,0,0,1
Trnat-agu-8,0,0,1
LOC6897878,51.06423248,28.50718852,0.558261381
LOC4802984,0.386625194,324.6058209,839.5856945
LOC4803240,7.545330798,0.347470555,0.046051196
LOC4802258,0.179901121,2.216684128,12.32161752
LOC4802920,16.34893255,8.130518396,0.497311911
LOC4802951,38.73780124,1.730914485,0.044682852
LOC117183270,3.541581302,31.27312079,8.830268259
LOC6896798,0.191603293,0.129272062,0.674687712
LOC4802773,1.924817103,0.676305587,0.351361298
Trnag-ucc,0,0,1
Trnag-ucc-2,0.419002075,0.343321727,0.819379969
LOC4802730,116.2065052,3.917362765,0.033710365
LOC4802729,92.05810936,3.661129413,0.039769776
LOC4802735,0.572671334,86.21881526,150.5552324
LOC4802736,0.074810869,65.37879887,873.9094601
LOC4802434,17.53764556,0.247590714,0.014117727
LOC6897599,19.59916773,8.093315023,0.4129418
LOC6901188,0,3.256682318,3256683.318
LOC4814105,0.397191164,333.2308087,838.9662226
LOC4801911,0.0122386,0,8.17E-05
LOC4801888,0,0.15406656,154067.56
LOC4801889,0.489461012,0.053678967,0.109671365
Trnan-guu,0.407677695,0,2.45E-06
Trnan-guu-10,0,0,1
Trnan-guu-2,0,0,1
Trnan-guu-3,0,0,1
Trnan-guu-4,0,0,1
Trnan-guu-5,0,0,1
Trnan-guu-6,0,0,1
Trnan-guu-7,0.40475768,0,2.47E-06
Trnan-guu-8,0,0,1
Trnan-guu-9,0,0,1
Trnav-aac,0,27.83796261,27837963.61
Trnav-aac-2,0,0,1
LOC6902233,0,10.70373287,10703733.87
LOC4801366,514.5043804,740.0360916,1.438347504
LOC117185642,0,0,1
LOC26532676,0,0,1
LOC117185641,0,0,1
LOC117185640,0,0,1
LOC26532680,0,0,1
LOC26532670,0,0,1
LOC117183563,0,0,1
LOC26532710,0,0,1
LOC117183603,0,0,1
LOC117183610,0,0,1
LOC117185605,0,0,1
LOC117185604,0,0,1
LOC117185617,0,0,1
LOC117185616,0,0,1
LOC117185619,0,0,1
LOC117185618,0,0,1
LOC4818179,0.612969807,0.354893158,0.578973996
LOC117183558,0,0,1
LOC117183559,0,0,1
LOC4816320,42.95827594,41.88740094,0.975071742
LOC6901557,339.8487287,328.5228362,0.966673724
LOC117183574,0,0,1
LOC117185633,0,0,1
LOC117185634,0,0,1
LOC26534267,0,0,1
LOC117185631,0,0,1
LOC117185630,0,0,1
LOC26532398,0,0,1
LOC6901706,0.405684161,0,2.46E-06
LOC26534400,0.459963881,0.023586989,0.051282152
LOC117183621,0,0,1
LOC117183568,0,0,1
LOC117185600,0,0,1
LOC26532116,0,0,1
LOC117185607,0,0,1
LOC117185606,0,0,1
LOC117185608,0,0,1
LOC26533245,0,0,1
LOC117183581,0,0,1
LOC117185602,0,0,1
LOC117185601,0,0,1
LOC117185611,0,0,1
LOC117185637,0,0,1
LOC26534208,0,0,1
LOC117183556,0,0,1
LOC4818074,8.040858575,20.96207587,2.606944777
LOC4818072,0.963717812,1920.689914,1992.99826
LOC4818178,0.349632115,351.374393,1004.980304
LOC4816197,1.562039611,0.426197867,0.272847494
LOC4816183,0.034860373,0.950889849,27.27634502
LOC4816129,12.37964966,10.96276332,0.885547147
LOC4816135,10.02542772,2.502686323,0.249633945
LOC4818115,26.73273215,6.154914229,0.230238906
LOC6903407,9.916899205,11.65982661,1.175753246
LOC4818133,0.092772479,41.02978835,442.2577439
LOC4818125,5.487507328,2.378944139,0.433520096
LOC4817899,0.232136791,711.0836011,3063.196213
LOC6902589,3.669570519,0.189758535,0.051711633
LOC4818106,26.25914271,6.575126761,0.250393837
LOC4817628,103.1727741,4.679084587,0.045351941
LOC4816810,5.239295193,42.7143847,8.152695348
LOC4817636,0,0.43185128,431852.28
LOC4817521,34.67370012,3.905270996,0.112629222
LOC4817520,9.983886331,1.177916687,0.117981869
Trnaq-cug-2,0.419002075,0.379459384,0.905626728
Trnaq-cug-3,0,0,1
Trnaq-cug-4,0.416000949,0,2.40E-06
Trnaq-cug-6,0.416000949,0.379459384,0.912160112
Trnaq-cug-7,0,0,1
LOC4817036,12.75743599,3.769553915,0.295479015
LOC4817449,106.5128187,8.20598265,0.077042216
LOC4817216,15.97126239,0.785786971,0.049200113
LOC6903082,72.81327797,0.354506526,0.004868721
LOC6903087,12.1293,100.8851967,8.317478288
LOC6901035,0.224336872,413.4355724,1842.914751
LOC6901070,0.162111605,361.2228834,2228.222068
LOC4817395,0.052695458,168.339938,3194.520979
LOC4816576,2.432037862,7.817074409,3.214206619
LOC4817768,5.24866151,0.301574729,0.057457634
LOC4816422,81.30395508,116.8945587,1.437747501
LOC26532093,1.715229738,150.5779905,87.78876693
LOC4816644,0.060945756,0,1.64E-05
LOC4818097,0.013651809,13.31485599,975.2467258
LOC4817555,904.0463507,65.57136864,0.072530982
LOC4817167,32.17564956,0.284802975,0.008851537
LOC6902400,1.389274879,0.045787289,0.032958385
LOC6902785,8.322612751,2.505491027,0.301046294
LOC4817435,0.499876043,0.288578041,0.577300048
LOC6899794,34.62742713,1763.421768,50.92557733
LOC6899888,33.04605114,28.57593721,0.864730773
LOC4817793,22.54537907,52.88750086,2.345824363
LOC117184169,0.253625813,1.139706423,4.493639336
LOC117184168,0.031906584,0.303706342,9.518343477
LOC6903895,8.997234443,1.285343035,0.142859887
LOC4811704,14.28631705,14.47785195,1.013406876
LOC4816752,4.368027586,1.284813416,0.29414057
LOC4816194,36.14670977,19.01067094,0.525930895
LOC4816457,0.244022614,99.37400945,407.2311235
LOC6902671,0.601905929,101.6504934,168.8807512
LOC4816837,5.878723186,4.199535905,0.714361955
LOC6903215,0.33364311,1707.028692,5116.31598
LOC4817657,0.410659733,0.035933295,0.087503606
LOC4803714,0.13237107,383.3236855,2895.804875
LOC26532603,19.72368495,32.54463609,1.650028152
LOC4817323,3.570710983,0.798685986,0.223677236
LOC6901705,0.012265384,26.29875842,2143.969968
LOC6901702,0,20.0847853,20084786.3
LOC4817462,48.50510817,9.529372701,0.196461236
LOC4816872,11.18515679,1.04827918,0.093720643
LOC117183178,87.2364309,7.979844066,0.091473767
LOC4816292,0.060284002,72.06427872,1195.393172
LOC4817653,0.431506746,0.44531661,1.032003744
LOC4816826,0.105353987,415.6068774,3944.823961
LOC4817174,0.171940508,398.4782315,2317.522028
LOC4816469,0.197806632,49.3517621,249.4937255
LOC117184263,0,0,1
LOC4817150,0,1.136223716,1136224.716
LOC4817140,0.162486155,226.413012,1393.420991
LOC4817113,0.151251263,209.1724506,1382.93767
LOC6903276,0.673157137,90.56616062,134.5392065
LOC4817702,0.093544649,493.5189179,5275.701459
LOC4816882,3.524878205,11.17575263,3.17053521
LOC4817858,0,0,1
LOC4817940,2.105298912,0.06823025,0.032409278
LOC4817501,0.076830949,51.80248573,674.2310626
LOC4817498,0.135529721,774.4017552,5713.846657
LOC4816387,0.863707275,9038.380497,10464.62186
LOC4816624,3.827936701,0.109122847,0.028507216
LOC4816720,0.849051678,0.036721876,0.043251587
LOC4816410,11.09076661,64.88735498,5.850573941
LOC4817956,0.070934442,123.3152019,1738.414518
LOC4816456,0,0,1
LOC117183909,0,0.053048155,53049.155
LOC4816749,1.727875754,3.72515424,2.1559149
LOC4816445,0.09823565,73.4239351,747.4189744
LOC4817950,9.834918726,97.976685,9.962123609
LOC4817949,25.74894315,49.78384304,1.933432445
LOC4817346,0.116951535,5.644768687,48.26547532
LOC4816169,0,0.146153436,146154.436
LOC4817358,8.456768141,3.107768246,0.367488954
LOC6903028,0.063821887,145.8245566,2284.831728
LOC4816678,7.233156666,0.573153685,0.079239899
LOC4816741,2.372694161,0.261437268,0.110186202
LOC26532932,0.172168588,81.58682731,473.8747956
LOC6901846,348.8065476,15.09208829,0.043267792
LOC4815973,0.908731261,249.4424176,274.4949521
LOC6900541,0.404558933,124.017861,306.5500362
LOC4816786,0.122901975,0.93398754,7.599397349
LOC6896677,0,3.226629004,3226630.004
LOC26534265,0,0,1
LOC6903283,13.82867903,3.460057271,0.25020886
LOC6903110,18.78171289,0.018105418,0.000964045
LOC4817948,27.98768841,78.657736,2.810440542
LOC4818168,0.03366981,84.61912258,2513.130053
LOC4817922,0.032862908,246.3464745,7495.958074
LOC4818107,5.393832095,1.112038435,0.206168677
LOC4817613,0.666476532,1.880233219,2.821151695
LOC117184192,0.208022858,0.565811892,2.719942301
LOC6903191,0,21.63992006,21639921.06
LOC4817631,0,12.98697414,12986975.14
LOC4817637,0.04075947,0.035281519,0.865606292
LOC4817634,0,0.017977574,17978.574
LOC4817518,0.014538867,51.06403021,3512.001213
LOC6903135,0.009546883,14.45475609,1513.922772
LOC4817643,11.091266,2.023997827,0.182485809
Trnaq-cug-5,0,0,1
LOC6897966,0,30.74934387,30749344.87
LOC4816640,19.27650355,71.14960758,3.691001572
LOC4816928,0.362200572,0.123407402,0.340717467
LOC4817245,14.76814832,6.174421335,0.418090459
LOC4817283,19.24408899,248.2312357,12.89908937
LOC4816901,18.33167489,16.27322616,0.887710827
LOC4817712,2.481850952,0.872032741,0.351364126
LOC4817753,59.01338582,4.678203583,0.079273616
LOC4817800,1.242017664,4.893895004,3.940275736
LOC4817728,0.031689233,3.245682248,102.4190416
LOC4817819,1.757836319,4.32188696,2.458639326
LOC4811745,47.67437619,7.232472712,0.151705678
LOC4811793,185.6819635,105.7370177,0.569452284
LOC4811716,15.22962624,4.75099407,0.31195741
LOC6899872,30.28623396,9.435058928,0.311529642
LOC6899870,32.03193231,9.645571606,0.301123648
LOC117184353,3.36504572,1.829793407,0.543764934
LOC6899879,16.83198449,40.27843921,2.392970232
LOC26533170,16.94739708,0.205338577,0.012116289
LOC4812721,7.626998751,42.28748408,5.544445583
LOC4812727,0.258692847,0.021272947,0.082235999
LOC117185098,1.520918361,0.165251678,0.108653149
LOC4812309,3.0732025,0.016147208,0.00525452
LOC4813993,1.709011081,0.159737875,0.093468546
LOC4813121,2.94964395,2.200079843,0.745879887
LOC6900641,26.10085185,1.770014615,0.067814474
LOC4813861,3.245645452,0.344084345,0.106014426
LOC6900669,2.089953825,0.322740051,0.154424893
LOC117184413,0.325307866,0,3.07E-06
LOC4813862,16.17595867,4.748944834,0.29358047
LOC4813636,2.764677754,0.501871886,0.181530272
LOC4812892,0.071191795,0.016147208,0.226823628
LOC6902746,1.132934727,197.2088952,174.068918
LOC6900678,0.44204589,402.7177399,911.0294639
